x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,y,y0
0.293500767,0.664701205,0.389811383,0.47688957,0.594665954,0.608336702,0.449381795,0.59381254,0.287793632,0.602132425,11.68546689,1
0.708141084,0.503578356,0.180678047,0.582328572,0.19227785,0.752080359,0.804023625,0.17322065,0.861419118,0.788231888,15.21124933,1
0.866375372,0.442457835,0.435472036,0.610032879,0.027735562,0.109016601,0.26593126,0.128226284,0.157953764,0.510051252,15.87826894,1
0.374432294,0.461684338,0.919781931,0.878129732,0.752221256,0.337787074,0.570721293,0.828350881,0.328124137,0.843135529,21.14242678,2
0.064635475,0.748087935,0.011025091,0.151389773,0.523622008,0.722160959,0.186235085,0.204748098,0.255013168,0.240357438,8.255124032,0
0.630077703,0.118963068,0.194223668,0.479984079,0.058875808,0.212524839,0.36125135,0.054990245,0.832375392,0.793902854,9.453462846,0
0.587140475,0.391033574,0.093368077,0.918383076,0.009201174,0.690618688,0.993156569,0.707106793,0.429933053,0.045318284,19.5723234,1
0.067697491,0.577640357,0.638506889,0.722025651,0.923399166,0.095670501,0.824823776,0.887715586,0.196587238,0.492486136,12.92545256,1
0.137426442,0.875056377,0.772317441,0.497095239,0.680235187,0.270812519,0.755659973,0.614036846,0.475225094,0.594376375,13.03170782,1
0.909760976,0.380480846,0.010353868,0.503369443,0.231053695,0.344380856,0.20398025,0.521883701,0.459167634,0.929871703,19.47090641,1
0.774598935,0.919825639,0.719029473,0.53317306,0.550757828,0.534809376,0.664255517,0.715680796,0.286616849,0.655035579,15.85387197,1
0.32870695,0.783343614,0.210930891,0.724663883,0.494997562,0.853587611,0.568227317,0.645461614,0.538266161,0.675315702,18.98880325,1
0.178334971,0.718367333,0.695245713,0.630146641,0.792172353,0.281723107,0.560031577,0.734326325,0.94803682,0.506090624,13.5847838,1
0.177738709,0.849178388,0.349700932,0.686597969,0.809389747,0.250478353,0.560424169,0.380030526,0.309515867,0.406406471,16.85362587,1
0.698543884,0.668333591,0.025213841,0.39960988,0.125537847,0.928200834,0.055524398,0.38690819,0.009372171,0.550298306,17.99912176,1
0.148349586,0.774339432,0.638580485,0.82669884,0.68975733,0.405347218,0.370618382,0.07859581,0.196396187,0.128758539,15.33121241,1
0.195147434,0.95311845,0.294723148,0.92499423,0.809464006,0.914134356,0.908621418,0.464259243,0.920068749,0.444496188,19.46381891,1
0.35132812,0.249662983,0.543280371,0.633613502,0.682166097,0.513532667,0.432822601,0.210079285,0.599206952,0.68477814,14.51988681,1
0.74023377,0.576741778,0.265819965,0.862545547,0.109791343,0.573594893,0.372361178,0.321477022,0.442556488,0.955254728,21.67980357,2
0.8112105,0.791397546,0.671126111,0.506074652,0.642799379,0.110033327,0.634956121,0.220189827,0.4153344,0.591499545,19.74569574,1
0.833288244,0.901402781,0.870431772,0.561209399,0.736147875,0.293168277,0.969243164,0.46582601,0.733644434,0.390806631,19.99597491,1
0.611533214,0.809524806,0.695628315,0.731305767,0.581547701,0.642521103,0.463576972,0.195242851,0.059767178,0.893405635,20.17371943,2
0.309928649,0.192202441,0.759963222,0.012170108,0.345241863,0.891469885,0.254497735,0.620088444,0.461689567,0.241016773,5.324971758,0
0.720823902,0.886573868,0.178505952,0.077664567,0.514657122,0.044243474,0.620973316,0.029781645,0.205254767,0.90338942,16.52524812,1
0.329490962,0.171211362,0.985226451,0.416310559,0.742554695,0.182485951,0.442295219,0.529825747,0.157268529,0.44030221,14.06230518,1
0.605002271,0.745666652,0.382327233,0.274979149,0.78733857,0.096191922,0.582238551,0.84289365,0.458245629,0.459168495,18.08849949,1
0.293820383,0.457011272,0.907803632,0.217104141,0.625733885,0.159146654,0.241646854,0.507693662,0.693107438,0.808198133,13.39364315,1
0.279181827,0.382453069,0.899326361,0.480716635,0.745597984,0.945859476,0.347248199,0.722381559,0.379813887,0.285662624,15.42863465,1
0.843707043,0.34148704,0.83145437,0.6245452,0.365859783,0.511599082,0.077837813,0.74281895,0.854892051,0.857069864,17.88293726,1
0.841719948,0.114490609,0.828915195,0.721458761,0.946530068,0.427155962,0.806563335,0.369650005,0.190790188,0.926717777,17.38787936,1
0.703138052,0.750507193,0.687147527,0.808404401,0.174820331,0.755141531,0.171176924,0.436614494,0.355399229,0.616102831,19.55168405,1
0.078653866,0.056296179,0.04255424,0.99746946,0.53355094,0.128853498,0.847728729,0.152228081,0.386392441,0.237222595,17.19585496,1
0.625577197,0.664602015,0.869718172,0.845304227,0.272932839,0.754545857,0.768631701,0.08868006,0.881567611,0.438685922,21.59368944,2
0.255366676,0.437294937,0.16627229,0.837663388,0.881049332,0.952286531,0.593323986,0.616590701,0.223695902,0.814330844,15.73484879,1
0.960080799,0.835142345,0.7443416,0.104298642,0.856919385,0.842702794,0.326690879,0.869424896,0.712128767,0.47834049,13.49111869,1
0.882501008,0.669747258,0.964079687,0.794475159,0.387393924,0.055657119,0.626106401,0.252673401,0.9231243,0.685932033,23.35183264,2
0.954236442,0.298784329,0.256381779,0.737206754,0.559610422,0.467333573,0.865837306,0.420350974,0.663558932,0.623683989,18.66432133,1
0.213431695,0.775820442,0.639665941,0.405707646,0.507473862,0.56311595,0.719596253,0.810657552,0.063848346,0.371458806,12.20067141,1
0.317406133,0.708535557,0.707802352,0.791540927,0.339148934,0.085586817,0.391024375,0.814034252,0.845808872,0.533035524,17.21175244,1
0.720318015,0.650904652,0.76368173,0.192643905,0.875565761,0.276079827,0.255215194,0.287979624,0.670361205,0.40635056,17.85559478,1
0.825069737,0.854569039,0.999446864,0.394697825,0.038362649,0.031369091,0.390505662,0.619590233,0.514752429,0.585003725,16.50025167,1
0.334359465,0.368814369,0.067023898,0.963451226,0.411114455,0.085613414,0.377942016,0.960095867,0.491242226,0.574290585,18.68160107,1
0.525047392,0.555493966,0.191462586,0.755926241,0.816532783,0.262130376,0.585115497,0.704201418,0.765290281,0.352826506,21.79005751,2
0.723773804,0.926732423,0.753018283,0.831994201,0.38870634,0.051726324,0.562120998,0.637678311,0.039758616,0.121551736,18.33379483,1
0.09794948,0.452255704,0.194508509,0.425505238,0.700964751,0.511901322,0.222047336,0.214880005,0.371687719,0.18076086,11.96052746,1
0.929309718,0.974826982,0.118015093,0.611869698,0.073552031,0.60278721,0.581012149,0.21179923,0.684079505,0.741278861,11.78567785,1
0.353907547,0.505753707,0.796497172,0.07108468,0.647519404,0.701632047,0.872563317,0.923852044,0.417515209,0.540618762,12.32360014,1
0.546596817,0.577038264,0.113331827,0.029395055,0.529695068,0.183738065,0.355467612,0.698892759,0.846348021,0.594492466,14.82843115,1
0.280381332,0.405257427,0.020327319,0.714994714,0.943745668,0.078524366,0.857347885,0.332687168,0.455122355,0.970388622,19.26278599,1
0.895892649,0.526735335,0.755365676,0.546435449,0.088504873,0.651227341,0.657158822,0.30421536,0.566529219,0.970416466,17.78638926,1
0.171850401,0.90188614,0.61648425,0.383354581,0.644384724,0.758027474,0.748054831,0.658444047,0.831672349,0.516299168,12.20335367,1
0.970632797,0.332257255,0.840753081,0.173540753,0.022100493,0.785402068,0.623737108,0.745693932,0.137833084,0.737731121,13.84163347,1
0.451214875,0.251129812,0.934234123,0.411909937,0.059965845,0.532182658,0.459835316,0.827341018,0.059398087,0.516586954,11.58722453,1
0.113665523,0.037296422,0.827835105,0.555902819,0.935720579,0.584204616,0.292224342,0.038860179,0.251409556,0.803443285,11.48481245,1
0.064763537,0.258430613,0.521998297,0.454812873,0.596072959,0.469028792,0.605493574,0.245719839,0.327681301,0.608929122,10.74275297,1
0.65237768,0.516545151,0.387202311,0.969934696,0.39998246,0.5363242,0.038440325,0.099624905,0.350636951,0.797831359,21.047153,2
0.249718085,0.707463632,0.110735113,0.546806841,0.554147047,0.585443256,0.662488365,0.29211893,0.668845284,0.087486752,16.5461737,1
0.137334155,0.224971602,0.610696829,0.909936993,0.356213504,0.071126879,0.943852304,0.708213335,0.016793568,0.587090179,12.00945133,1
0.307480042,0.095862317,0.551337004,0.061288072,0.022828233,0.569285491,0.85003174,0.66599266,0.746160514,0.50889921,1.460842228,0
0.220760758,0.166573586,0.740101484,0.191584734,0.566098295,0.737492181,0.824562768,0.731118707,0.007991096,0.137953891,6.606342441,0
0.652460319,0.539633008,0.2468411,0.412487699,0.305787973,0.875698797,0.308242785,0.394622856,0.314850849,0.773044074,16.60971923,1
0.675077248,0.790331838,0.008243362,0.097127947,0.047082484,0.86897331,0.732890468,0.352245579,0.62661603,0.767062863,15.97730953,1
0.661719771,0.22894081,0.8741165,0.337894802,0.908037069,0.417539502,0.588544448,0.960202443,0.509098117,0.155586242,15.10131588,1
0.290864558,0.055814674,0.977914577,0.376491147,0.983012472,0.19254297,0.541513146,0.82814773,0.581343563,0.371719266,11.63523451,1
0.625506023,0.032728496,0.631670468,0.421428692,0.564545079,0.204008484,0.158717485,0.923016411,0.372078725,0.964182274,7.179623899,0
0.780048915,0.915814462,0.584353729,0.892439416,0.970656617,0.370563172,0.221488166,0.03864836,0.887789171,0.225467051,21.22301897,2
0.003231239,0.843948329,0.593575655,0.111453609,0.534210401,0.118649581,0.999816575,0.744407719,0.647140706,0.907486493,3.932001159,0
0.303901493,0.413402953,0.861991337,0.197292048,0.829590513,0.414919325,0.057065977,0.239367069,0.365702127,0.323838795,12.91799346,1
0.836152254,0.777601858,0.631223415,0.94044143,0.431410584,0.092532734,0.232707859,0.644187764,0.441035957,0.311931951,20.94294021,2
0.956317437,0.905770213,0.066733808,0.894364703,0.540875209,0.904665847,0.959030098,0.024613548,0.127136016,0.459596981,19.39219152,1
0.806202254,0.916491633,0.151284873,0.549450019,0.305605421,0.027852581,0.653853629,0.844513926,0.29209957,0.254527636,16.48050324,1
0.40301565,0.539011012,0.154894471,0.282964927,0.814023519,0.669369453,0.246745718,0.689818496,0.583719266,0.631071149,14.88496343,1
0.454075373,0.78803894,0.925496789,0.742576042,0.337882529,0.528528983,0.257150868,0.385489609,0.258549882,0.995544842,22.81465242,2
0.565592729,0.597704586,0.631026742,0.616822301,0.868306533,0.782323016,0.145285405,0.907263589,0.161470262,0.274367698,18.60984232,1
0.775540611,0.653061585,0.815246311,0.939810313,0.430302133,0.869680713,0.445982752,0.095453249,0.094058649,0.772546106,23.60410972,2
0.77878932,0.020594361,0.0646315,0.996580378,0.34077842,0.156629733,0.773424645,0.462963735,0.134985387,0.001183255,15.75034533,1
0.14371424,0.386325829,0.489908574,0.278045352,0.795997194,0.795782723,0.968670751,0.912176982,0.74329962,0.24315891,8.435415626,0
0.960857122,0.349667675,0.141023761,0.751300178,0.780592551,0.928878083,0.030431726,0.488139474,0.127112318,0.912463228,22.82322684,2
0.543211837,0.655852081,0.830969567,0.020399795,0.667878976,0.037396932,0.610071659,0.933830698,0.210173292,0.777112905,13.15995804,1
0.228793658,0.957878624,0.149042965,0.71789132,0.85555289,0.345507221,0.650480731,0.227221388,0.611431651,0.09902393,20.12802322,2
0.128269733,0.970242188,0.488234048,0.042883009,0.470342015,0.70539331,0.819890491,0.259248592,0.587302843,0.784133008,8.00271161,0
0.043674392,0.800086506,0.464779582,0.410599245,0.820885853,0.23630615,0.509639995,0.254628482,0.338302962,0.246496273,10.07559252,1
0.092022158,0.845203972,0.031620832,0.519033419,0.072905628,0.904637431,0.985532907,0.250421692,0.514946422,0.358378019,10.23981446,1
0.224420073,0.389843954,0.576835774,0.901043833,0.197399732,0.327213902,0.794448243,0.728689095,0.838150734,0.34566462,13.2471453,1
0.30430464,0.911324093,0.44011111,0.785583671,0.960426916,0.537512119,0.138415811,0.934845849,0.690708622,0.333931089,21.46033329,2
0.692757591,0.765867539,0.630912336,0.111096823,0.14539855,0.81298431,0.228134861,0.423414266,0.654346992,0.77004022,12.25993601,1
0.66586116,0.660003632,0.975829784,0.521877823,0.694997352,0.53361314,0.331032377,0.409217997,0.619401136,0.54910748,23.833715,2
0.587068625,0.60962609,0.073561011,0.475703578,0.528308983,0.105131896,0.960615407,0.06290538,0.557038282,0.920615732,18.68000365,1
0.257464912,0.533988825,0.19401282,0.192252106,0.189035826,0.162386098,0.636327747,0.549203312,0.361004098,0.8715102,8.275509294,0
0.544184692,0.730345312,0.813252894,0.556070938,0.104920158,0.067052857,0.182689654,0.073197382,0.983834981,0.505063388,18.55661273,1
0.154373356,0.774567024,0.903676509,0.872146026,0.074294145,0.856538056,0.967803144,0.394932345,0.907095856,0.768474956,17.00832336,1
0.304248276,0.061721023,0.298224842,0.153095831,0.517707763,0.05536805,0.208205705,0.657110997,0.426163913,0.473982067,4.158089188,0
0.236430171,0.078730203,0.356268655,0.221930059,0.451289756,0.731632003,0.423140896,0.438353873,0.950006746,0.285597749,6.932964548,0
0.48161757,0.830844941,0.472125655,0.067285692,0.374417185,0.999547444,0.431346067,0.466673505,0.748973729,0.820881882,12.60849127,1
0.568943291,0.999322294,0.469071925,0.335094695,0.275674654,0.585765478,0.826372779,0.333697591,0.497252439,0.973274702,14.79275267,1
0.55299479,0.52806293,0.688168828,0.735804762,0.01547459,0.696898805,0.536148486,0.592986052,0.277928521,0.141372854,15.62339225,1
0.918347475,0.451997853,0.893704515,0.981262452,0.359600576,0.378662987,0.378624361,0.336016668,0.239980982,0.54422968,23.89131261,2
0.930813931,0.990969103,0.195255052,0.077574785,0.472910097,0.661861274,0.951160678,0.432607502,0.04627226,0.865757989,7.233121896,0
0.801676952,0.090868415,0.126004152,0.679678834,0.261112634,0.067292135,0.637826163,0.348718541,0.138619844,0.195879109,13.18151351,1
0.802874324,0.940592669,0.797694349,0.342238935,0.278264283,0.519471867,0.124024036,0.850019748,0.725334134,0.758380827,14.01644552,1
0.819020033,0.637063776,0.355315141,0.598939128,0.970097031,0.580168892,0.187881771,0.251350468,0.255430212,0.819696454,20.10072979,2
0.075999316,0.01933133,0.050911262,0.961422804,0.364339528,0.295797173,0.466522586,0.271298614,0.353873457,0.802786774,16.3850571,1
0.628290864,0.825635662,0.522519933,0.086063379,0.321704495,0.939502167,0.562004009,0.536251036,0.141823002,0.904292036,13.0195827,1
0.273261405,0.601095546,0.216194326,0.292499598,0.814144196,0.831139112,0.634647865,0.916112427,0.353480053,0.02328411,14.03846237,1
0.818511913,0.363620725,0.587894219,0.205190597,0.682935789,0.099888203,0.161507726,0.647434311,0.523817695,0.941040602,11.98023025,1
0.248151718,0.176392544,0.216051388,0.223995152,0.813742947,0.59226116,0.135948517,0.598466752,0.98070811,0.974554385,8.174943254,0
0.116642508,0.347282515,0.327471931,0.618750214,0.442273661,0.188029312,0.058889672,0.070446727,0.309544705,0.949863057,10.79608233,1
0.287015921,0.909574144,0.910345836,0.422564847,0.907204064,0.263683501,0.225892443,0.392512075,0.541856343,0.144109112,20.84166787,2
0.654662919,0.451067773,0.54822667,0.635350298,0.548406688,0.046292927,0.571997882,0.326327812,0.266131339,0.608229513,17.73158319,1
0.388179726,0.525107297,0.972069947,0.127733323,0.142610131,0.835471394,0.754067825,0.20137046,0.042303947,0.728734431,12.70683524,1
0.494398502,0.95636559,0.599561553,0.699923675,0.486227897,0.351327493,0.459605556,0.497478388,0.85571533,0.305027923,18.41400043,1
0.880297765,0.332970168,0.377352033,0.299528427,0.32001201,0.402429331,0.058876804,0.915732342,0.130599625,0.290594679,12.86166247,1
0.189127488,0.623647981,0.412595634,0.419183694,0.132981572,0.096555126,0.081862371,0.211998806,0.79543531,0.788601693,7.764943139,0
0.399614688,0.38258791,0.569002945,0.63725316,0.708583843,0.144762797,0.677985604,0.767741162,0.25278519,0.031120816,13.36181203,1
0.81835482,0.52215882,0.751208821,0.0249783,0.836922142,0.085450885,0.073773781,0.516961806,0.137407447,0.305573498,15.92701391,1
0.243418846,0.339334181,0.31441112,0.626863988,0.079701785,0.533067019,0.349080895,0.315761408,0.015384981,0.110794253,10.87615258,1
0.807249524,0.472726688,0.04637402,0.898163251,0.749835715,0.93651184,0.78195796,0.175445491,0.986597708,0.681533844,25.37999049,2
0.295014952,0.591772815,0.166721854,0.141213411,0.522240862,0.887319855,0.237102634,0.460324335,0.524331515,0.766229659,11.3035949,1
0.336502597,0.363089504,0.250880604,0.649791623,0.569156434,0.073819482,0.312169744,0.546692456,0.623429295,0.684592687,15.22485791,1
0.168400082,0.364757685,0.917838599,0.073993342,0.030448929,0.410601615,0.68881786,0.558298386,0.702608593,0.289686284,5.549279798,0
0.445217158,0.421280894,0.044092782,0.843131722,0.306279066,0.659354886,0.313176164,0.405659039,0.45785244,0.456408997,19.11971238,1
0.013400603,0.138057549,0.162747011,0.452479032,0.60319608,0.26670979,0.707831161,0.996726524,0.098312743,0.009677596,12.25345513,1
0.72444049,0.580882389,0.54604686,0.239286738,0.201674636,0.105073157,0.893715383,0.343646199,0.063161667,0.87202025,12.95281415,1
0.775903182,0.477690422,0.344263623,0.920249991,0.680242153,0.44499638,0.02372706,0.418954077,0.981416644,0.272267276,22.89853822,2
0.056220542,0.490489871,0.457869689,0.426069809,0.600373631,0.627585288,0.488858881,0.931809089,0.149293414,0.906025215,8.839198382,0
0.416601444,0.15212193,0.73524792,0.883728752,0.746187968,0.01108953,0.290132646,0.399448782,0.362631852,0.902549881,14.64610859,1
0.508508619,0.023733068,0.074811605,0.184833145,0.54984613,0.86988405,0.673907413,0.464633531,0.277050347,0.813713458,10.14175208,1
0.610159208,0.894275128,0.045373918,0.957889246,0.10051706,0.217186726,0.005143774,0.875887121,0.232336353,0.382213674,24.7950985,2
0.700776144,0.106604232,0.775185722,0.185839368,0.045633672,0.089210124,0.903208985,0.206711114,0.030189565,0.699711486,7.487120805,0
0.764306938,0.512552081,0.006465313,0.444427861,0.371463406,0.788045436,0.782768111,0.052595522,0.57948472,0.44344026,21.87348006,2
0.53476834,0.576705987,0.021665269,0.710937648,0.68978097,0.324887607,0.361930648,0.875726699,0.446903141,0.830903277,24.44221539,2
0.333490481,0.977689339,0.05241856,0.448125514,0.667671588,0.317331526,0.604964519,0.769107614,0.01401014,0.855182739,20.40246122,2
0.894517175,0.828001356,0.192646326,0.44354424,0.647146711,0.299511689,0.850579344,0.612778006,0.497040177,0.765527858,17.23703593,1
0.180379732,0.775305273,0.398762121,0.920977631,0.390136786,0.459358892,0.928885384,0.723486936,0.601958477,0.437619411,16.12873248,1
0.854138028,0.668354999,0.289807471,0.544103089,0.823735809,0.979757777,0.719316142,0.14329874,0.426766995,0.991388056,21.06831867,2
0.258559355,0.583175844,0.214936031,0.564466666,0.770207085,0.717767117,0.218261783,0.474092091,0.48359963,0.97032109,15.71789212,1
0.920247535,0.520468888,0.365803383,0.805339079,0.961456937,0.024529284,0.950502638,0.362151235,0.815421134,0.320425562,24.63368486,2
0.820413517,0.101392648,0.017446087,0.236555023,0.966549063,0.305448484,0.42098264,0.028074399,0.415842347,0.855614137,15.17266807,1
0.750006377,0.424270026,0.561780192,0.977235763,0.145449769,0.474918591,0.757088541,0.505920034,0.203780275,0.937390754,20.97703697,2
0.3471589,0.436657042,0.225968231,0.646344752,0.447120658,0.613087243,0.789625591,0.914632868,0.786259786,0.392052749,15.03003427,1
0.454375954,0.788651203,0.81009287,0.861251372,0.468807873,0.047760045,0.722865714,0.392237949,0.408657623,0.910813338,23.23494787,2
0.053064154,0.817232253,0.91202843,0.697461499,0.191703924,0.465967515,0.382406458,0.824258236,0.239421448,0.093807516,9.657131731,0
0.843210225,0.839778568,0.359609482,0.987643705,0.15072858,0.991302975,0.746715121,0.255028853,0.778113428,0.790690723,16.74052792,1
0.949916028,0.435182559,0.706783754,0.455293004,0.204584153,0.147669263,0.947763689,0.254493437,0.044952159,0.895884294,16.81326279,1
0.195146584,0.881471388,0.402210065,0.919052578,0.706990619,0.749199708,0.07066881,0.684694301,0.485771258,0.036258833,17.30228477,1
0.473793412,0.451905357,0.152898117,0.646820191,0.094241882,0.649802312,0.144517278,0.019945844,0.400524002,0.478347461,15.90791459,1
0.008928642,0.958378564,0.633408029,0.965216121,0.425661828,0.239579821,0.601149304,0.858503117,0.096122831,0.719311578,13.06340348,1
0.868062042,0.363477407,0.622848862,0.124100637,0.315969567,0.179771037,0.339164737,0.266384769,0.50420871,0.190532373,12.41777585,1
0.225541194,0.347707764,0.715483034,0.205494009,0.061264028,0.300375062,0.068926651,0.23069179,0.783000846,0.840365103,4.492461897,0
0.371721147,0.753976307,0.153726429,0.524596157,0.998585526,0.880271978,0.676020145,0.302975776,0.084689777,0.679952784,21.77260976,2
0.135463382,0.911808298,0.825935557,0.700852678,0.261394828,0.830428614,0.378285205,0.492142866,0.143215564,0.639496779,14.66171324,1
0.46032113,0.081346236,0.614780628,0.44101385,0.23903117,0.376065675,0.284282612,0.643023411,0.459980672,0.203690761,8.426550929,0
0.467828543,0.688619187,0.908232171,0.363970193,0.865478165,0.627950753,0.813656797,0.69165422,0.949642391,0.976917461,19.76374845,1
0.95505837,0.338916287,0.496868074,0.515103805,0.8107908,0.049302482,0.988040872,0.612072783,0.576218916,0.7231272,16.0847956,1
0.37739114,0.2931043,0.93792189,0.335255045,0.264785239,0.95693358,0.663805194,0.650492448,0.166111612,0.641156551,13.66976053,1
0.733725398,0.810142907,0.818736483,0.932200609,0.752691138,0.525929812,0.613728255,0.422382808,0.613205238,0.981789664,25.71351783,2
0.741201753,0.980027524,0.616798162,0.120848872,0.606836692,0.300801987,0.548758498,0.150918182,0.733625243,0.29036959,10.79337234,1
0.411669661,0.752904147,0.000999873,0.987125817,0.518771847,0.154204377,0.501149576,0.586192408,0.902670363,0.365578253,25.20386473,2
0.505046408,0.992154432,0.379763373,0.483860519,0.584909004,0.809679705,0.402355963,0.690755087,0.328007626,0.166380466,18.45887399,1
0.038552553,0.781194878,0.610157744,0.685334055,0.063053214,0.013672718,0.925273483,0.819712193,0.419108777,0.736318922,6.98251627,0
0.669075913,0.348719635,0.490805984,0.236125438,0.657315695,0.397343443,0.161201798,0.309303507,0.431747244,0.965011021,12.12560513,1
0.709568725,0.692351873,0.560269855,0.194131032,0.895849986,0.255494527,0.869159938,0.305780519,0.293086421,0.908740917,16.29275281,1
0.270408118,0.801472134,0.457721951,0.045280644,0.843725031,0.227166762,0.127272847,0.719338964,0.219598661,0.36158889,10.48962475,1
0.12633035,0.129439134,0.13659029,0.910591441,0.557770696,0.734392512,0.909710808,0.144795956,0.82273999,0.77755443,15.33729515,1
0.847685507,0.503056814,0.239303383,0.894792823,0.960468116,0.78022247,0.03099832,0.299592201,0.227463696,0.331225955,24.93587978,2
0.683821151,0.439631785,0.646332785,0.392299807,0.460804945,0.239484933,0.740601503,0.95957779,0.246162624,0.708352689,14.56939122,1
0.956130664,0.29939035,0.853021172,0.328923132,0.961564306,0.449009211,0.758222284,0.731826596,0.958248055,0.946055998,18.52596085,1
0.333800744,0.349350731,0.102567339,0.071205212,0.808998754,0.237366576,0.486328775,0.293519419,0.366132199,0.966045685,12.26250172,1
0.703149643,0.172395344,0.077821295,0.017680691,0.862896028,0.565762571,0.412920418,0.614895142,0.847020421,0.598245321,12.13280201,1
0.02647795,0.880675944,0.543167004,0.567044673,0.626576248,0.323806564,0.962373039,0.267328257,0.944645865,0.78797485,10.24898065,1
0.870200026,0.819502597,0.866950726,0.596692693,0.870360831,0.045725188,0.309991258,0.241199669,0.600490398,0.52816479,20.60891987,2
0.344831219,0.172618832,0.19683193,0.601096916,0.806880523,0.305522699,0.447946942,0.003985801,0.733994251,0.015477368,14.35624976,1
0.965857866,0.295314229,0.46949363,0.430315363,0.112584513,0.019010636,0.4426164,0.9321679,0.783982313,0.673967574,12.08415913,1
0.11354353,0.560432358,0.540659893,0.800883282,0.668974844,0.647133094,0.783445506,0.001492953,0.281321874,0.68743363,12.27259208,1
0.535616103,0.159381247,0.122788567,0.261372807,0.888715212,0.44187061,0.334916729,0.963674806,0.128217008,0.88918225,13.50422118,1
0.281130104,0.724224344,0.037415248,0.68116879,0.38751698,0.164643953,0.117651713,0.805701106,0.136818784,0.406986777,17.79699435,1
0.24072549,0.545699357,0.05336167,0.755050666,0.272013963,0.521617264,0.660578945,0.692257452,0.015357352,0.015386191,15.06207191,1
0.069695695,0.10541724,0.389673497,0.256774657,0.437461032,0.71455138,0.90231716,0.853374865,0.992565315,0.297467844,4.019718934,0
0.904755893,0.820957911,0.756992043,0.895977341,0.29290678,0.306668925,0.668014233,0.801192128,0.767688804,0.521922172,16.8640127,1
0.733553141,0.572604123,0.216135865,0.665189621,0.008229338,0.253891161,0.526528501,0.688781295,0.863770655,0.861995121,17.96779688,1
0.486118933,0.858906945,0.41089928,0.764342927,0.272244246,0.738886094,0.834227561,0.874042629,0.009375817,0.795588447,19.5606688,1
0.600199562,0.806669444,0.030143735,0.990300735,0.330185086,0.388146542,0.812063876,0.032648451,0.295561611,0.049110819,25.98328978,2
0.446587455,0.112777726,0.109894042,0.210008643,0.189660238,0.016170361,0.150831363,0.976507234,0.527554253,0.532777814,7.078092271,0
0.088493798,0.512425017,0.097202739,0.389355498,0.078596672,0.059414336,0.582796686,0.538220694,0.916905684,0.740277685,9.322836724,0
0.514107725,0.13352031,0.162722238,0.598470962,0.853236692,0.338719309,0.126933125,0.735467827,0.749421572,0.040408681,14.72865453,1
0.603336302,0.360792446,0.249483806,0.749854429,0.08296261,0.185408801,0.044981725,0.615622525,0.174065249,0.250062305,14.59169115,1
0.398746765,0.79545886,0.728300056,0.419745989,0.885794818,0.985048566,0.767569159,0.412462479,0.568037844,0.956085937,17.65616409,1
0.807666842,0.578574301,0.179727613,0.088002704,0.780592089,0.10276028,0.9002999,0.498682935,0.142948785,0.003661058,17.55577187,1
0.103910258,0.384795012,0.477382217,0.254115337,0.909756186,0.671089602,0.134130266,0.053136506,0.830204834,0.258714208,8.013670423,0
0.956211428,0.188445575,0.649102794,0.414658169,0.565118526,0.206234689,0.089331679,0.511507696,0.520406872,0.501216271,13.29597901,1
0.848831019,0.636008696,0.599465749,0.800870014,0.50345068,0.282518137,0.806357314,0.186071482,0.196299203,0.903411619,19.85615426,1
0.26912999,0.391238103,0.050596952,0.563781348,0.356466703,0.26938644,0.733783428,0.420276294,0.5999558,0.545742288,13.42394311,1
0.848102101,0.641074444,0.712931446,0.006959833,0.600101582,0.311962229,0.270769903,0.069799632,0.059418925,0.767177382,13.18152664,1
0.619475208,0.213030577,0.52355461,0.153605494,0.027216607,0.661878962,0.67396136,0.32626451,0.57406547,0.225257443,4.542309258,0
0.455737779,0.384309948,0.204201689,0.247529575,0.886746703,0.336674835,0.905192568,0.638283662,0.918556191,0.764984237,13.30539748,1
0.641525887,0.996916685,0.494914331,0.088533247,0.529100747,0.106693187,0.419115633,0.961884179,0.193152038,0.47632387,11.66796441,1
0.310982298,0.737616211,0.418225406,0.906438694,0.46785251,0.854041356,0.524170616,0.882064009,0.13151655,0.945131723,17.21081894,1
0.799642734,0.493979498,0.707665631,0.768574317,0.419678197,0.070787505,0.411753293,0.93241819,0.692477198,0.70527888,20.7638326,2
0.484681743,0.073795632,0.163853016,0.861718439,0.617143578,0.658067439,0.034838977,0.790135535,0.562743115,0.675852089,15.41141191,1
0.54909416,0.500668003,0.699785876,0.421717247,0.254089078,0.431311368,0.141261107,0.380429831,0.48634057,0.923965366,13.95200622,1
0.875718896,0.299309097,0.557690599,0.226744673,0.258995256,0.46423233,0.575726867,0.033991463,0.190080256,0.652801989,10.67464409,1
0.32252033,0.023018838,0.349156078,0.869813283,0.579177053,0.54025256,0.083955509,0.461017615,0.134049983,0.255394781,12.7750086,1
0.854807389,0.504727669,0.636806265,0.750288622,0.103648727,0.671169287,0.189916107,0.740544355,0.603826712,0.701041083,18.06854076,1
0.834471873,0.54901573,0.790135819,0.970612082,0.62520097,0.575565008,0.236446866,0.609470824,0.895290299,0.333849433,23.83712092,2
0.45386849,0.211477203,0.688428,0.417076822,0.634168747,0.795722416,0.15287491,0.668955406,0.032807596,0.286958331,11.8941892,1
